BBRef_Game_ID,DateTime,Date,Start,HomeTm,HomePTS,VisitTm,VisitPTS
201012050PHO,2010-12-05T20:00:00Z,2010-12-05,8:00pm,PHO,125,WAS,108
201012050POR,2010-12-05T21:00:00Z,2010-12-05,9:00pm,POR,100,LAC,91
201012060IND,2010-12-06T19:00:00Z,2010-12-06,7:00pm,IND,124,TOR,100
201012060ORL,2010-12-06T19:00:00Z,2010-12-06,7:00pm,ORL,74,ATL,80
201012060NYK,2010-12-06T19:30:00Z,2010-12-06,7:30pm,NYK,121,MIN,114
201012060CHI,2010-12-06T20:00:00Z,2010-12-06,8:00pm,CHI,99,OKC,90
201012060MIL,2010-12-06T20:00:00Z,2010-12-06,8:00pm,MIL,78,MIA,88
201012060UTA,2010-12-06T21:00:00Z,2010-12-06,9:00pm,UTA,94,MEM,85
201012060LAC,2010-12-06T22:30:00Z,2010-12-06,10:30pm,LAC,98,SAC,91
201012070ATL,2010-12-07T19:00:00Z,2010-12-07,7:00pm,ATL,116,NJN,101
201012070CHA,2010-12-07T19:00:00Z,2010-12-07,7:00pm,CHA,100,DEN,98
201012070PHI,2010-12-07T19:00:00Z,2010-12-07,7:00pm,PHI,117,CLE,97
201012070DAL,2010-12-07T20:30:00Z,2010-12-07,8:30pm,DAL,105,GSW,100
201012070HOU,2010-12-07T20:30:00Z,2010-12-07,8:30pm,HOU,97,DET,83
201012070POR,2010-12-07T22:00:00Z,2010-12-07,10:00pm,POR,106,PHO,99
201012070LAL,2010-12-07T22:30:00Z,2010-12-07,10:30pm,LAL,115,WAS,108
201012080BOS,2010-12-08T19:00:00Z,2010-12-08,7:00pm,BOS,105,DEN,89
201012080CLE,2010-12-08T19:00:00Z,2010-12-08,7:00pm,CLE,83,CHI,88
201012080NYK,2010-12-08T19:30:00Z,2010-12-08,7:30pm,NYK,113,TOR,110
201012080MIL,2010-12-08T20:00:00Z,2010-12-08,8:00pm,MIL,97,IND,95
201012080MIN,2010-12-08T20:00:00Z,2010-12-08,8:00pm,MIN,103,OKC,111
201012080NOH,2010-12-08T20:00:00Z,2010-12-08,8:00pm,NOH,93,DET,74
201012080SAS,2010-12-08T20:30:00Z,2010-12-08,8:30pm,SAS,111,GSW,94
201012080PHO,2010-12-08T21:00:00Z,2010-12-08,9:00pm,PHO,98,MEM,104
201012080UTA,2010-12-08T21:00:00Z,2010-12-08,9:00pm,UTA,98,MIA,111
201012080SAC,2010-12-08T22:00:00Z,2010-12-08,10:00pm,SAC,116,WAS,91
201012080LAC,2010-12-08T22:30:00Z,2010-12-08,10:30pm,LAC,86,LAL,87
201012090PHI,2010-12-09T20:00:00Z,2010-12-09,8:00pm,PHI,101,BOS,102
201012090DAL,2010-12-09T20:30:00Z,2010-12-09,8:30pm,DAL,102,NJN,89
201012090POR,2010-12-09T22:30:00Z,2010-12-09,10:30pm,POR,97,ORL,83
201012100IND,2010-12-10T19:00:00Z,2010-12-10,7:00pm,IND,100,CHA,92
201012100TOR,2010-12-10T19:00:00Z,2010-12-10,7:00pm,TOR,116,DEN,123
201012100WAS,2010-12-10T19:00:00Z,2010-12-10,7:00pm,WAS,95,NYK,101
201012100CHI,2010-12-10T20:00:00Z,2010-12-10,8:00pm,CHI,88,LAL,84
201012100MIN,2010-12-10T20:00:00Z,2010-12-10,8:00pm,MIN,109,DET,99
201012100NOH,2010-12-10T20:00:00Z,2010-12-10,8:00pm,NOH,92,OKC,97
201012100MIL,2010-12-10T20:30:00Z,2010-12-10,8:30pm,MIL,97,HOU,91
201012100SAS,2010-12-10T20:30:00Z,2010-12-10,8:30pm,SAS,108,ATL,92
201012100PHO,2010-12-10T21:00:00Z,2010-12-10,9:00pm,PHO,94,POR,101
201012100UTA,2010-12-10T21:00:00Z,2010-12-10,9:00pm,UTA,117,ORL,105
201012100GSW,2010-12-10T22:30:00Z,2010-12-10,10:30pm,GSW,84,MIA,106
201012110LAC,2010-12-11T15:30:00Z,2010-12-11,3:30pm,LAC,83,MEM,84
201012110ATL,2010-12-11T19:00:00Z,2010-12-11,7:00pm,ATL,97,IND,83
201012110CHA,2010-12-11T19:00:00Z,2010-12-11,7:00pm,CHA,62,BOS,93
201012110DET,2010-12-11T19:30:00Z,2010-12-11,7:30pm,DET,116,TOR,120
201012110CHI,2010-12-11T20:00:00Z,2010-12-11,8:00pm,CHI,113,MIN,82
201012110DAL,2010-12-11T20:30:00Z,2010-12-11,8:30pm,DAL,103,UTA,97
201012110HOU,2010-12-11T20:30:00Z,2010-12-11,8:30pm,HOU,110,CLE,95
201012110SAC,2010-12-11T22:00:00Z,2010-12-11,10:00pm,SAC,83,MIA,104
201012120NYK,2010-12-12T12:00:00Z,2010-12-12,12:00pm,NYK,129,DEN,125
201012120PHI,2010-12-12T12:00:00Z,2010-12-12,12:00pm,PHI,88,NOH,70
201012120NJN,2010-12-12T13:00:00Z,2010-12-12,1:00pm,NJN,92,LAL,99
201012120SAS,2010-12-12T15:30:00Z,2010-12-12,3:30pm,SAS,95,POR,78
201012120OKC,2010-12-12T19:00:00Z,2010-12-12,7:00pm,OKC,106,CLE,77
201012120LAC,2010-12-12T21:30:00Z,2010-12-12,9:30pm,LAC,85,ORL,94
201012130MIA,2010-12-13T19:30:00Z,2010-12-13,7:30pm,MIA,96,NOH,84
201012130CHI,2010-12-13T20:00:00Z,2010-12-13,8:00pm,CHI,92,IND,73
201012130MEM,2010-12-13T20:00:00Z,2010-12-13,8:00pm,MEM,86,POR,73
201012130DAL,2010-12-13T20:30:00Z,2010-12-13,8:30pm,DAL,99,MIL,103
201012130UTA,2010-12-13T21:00:00Z,2010-12-13,9:00pm,UTA,108,GSW,95
201012140CHA,2010-12-14T19:00:00Z,2010-12-14,7:00pm,CHA,97,TOR,91
201012140NJN,2010-12-14T19:00:00Z,2010-12-14,7:00pm,NJN,77,PHI,82
201012140WAS,2010-12-14T19:00:00Z,2010-12-14,7:00pm,WAS,89,LAL,103
201012140DET,2010-12-14T19:30:00Z,2010-12-14,7:30pm,DET,103,ATL,80
201012140HOU,2010-12-14T20:30:00Z,2010-12-14,8:30pm,HOU,118,SAC,105
201012140DEN,2010-12-14T21:00:00Z,2010-12-14,9:00pm,DEN,111,ORL,94
201012140GSW,2010-12-14T22:30:00Z,2010-12-14,10:30pm,GSW,108,MIN,99
201012150IND,2010-12-15T19:00:00Z,2010-12-15,7:00pm,IND,94,LAL,109
201012150NYK,2010-12-15T19:00:00Z,2010-12-15,7:00pm,NYK,116,BOS,118
201012150PHI,2010-12-15T19:00:00Z,2010-12-15,7:00pm,PHI,105,LAC,91
201012150TOR,2010-12-15T19:00:00Z,2010-12-15,7:00pm,TOR,93,CHI,110
201012150MIA,2010-12-15T19:30:00Z,2010-12-15,7:30pm,MIA,101,CLE,95
201012150MEM,2010-12-15T20:00:00Z,2010-12-15,8:00pm,MEM,113,CHA,80
201012150NOH,2010-12-15T20:00:00Z,2010-12-15,8:00pm,NOH,94,SAC,91
201012150OKC,2010-12-15T20:00:00Z,2010-12-15,8:00pm,OKC,117,HOU,105
201012150SAS,2010-12-15T20:30:00Z,2010-12-15,8:30pm,SAS,92,MIL,90
201012150PHO,2010-12-15T21:00:00Z,2010-12-15,9:00pm,PHO,128,MIN,122
201012150DAL,2010-12-15T21:30:00Z,2010-12-15,9:30pm,DAL,103,POR,98
201012160NJN,2010-12-16T19:00:00Z,2010-12-16,7:00pm,NJN,97,WAS,89
201012160BOS,2010-12-16T20:00:00Z,2010-12-16,8:00pm,BOS,102,ATL,90
201012160DEN,2010-12-16T22:30:00Z,2010-12-16,10:30pm,DEN,112,SAS,113
201012170IND,2010-12-17T19:00:00Z,2010-12-17,7:00pm,IND,108,CLE,99
201012170NYK,2010-12-17T19:00:00Z,2010-12-17,7:00pm,NYK,91,MIA,113
201012170PHI,2010-12-17T19:00:00Z,2010-12-17,7:00pm,PHI,81,LAL,93
201012170TOR,2010-12-17T19:00:00Z,2010-12-17,7:00pm,TOR,98,NJN,92
201012170ATL,2010-12-17T19:30:00Z,2010-12-17,7:30pm,ATL,90,CHA,85
201012170DET,2010-12-17T19:30:00Z,2010-12-17,7:30pm,DET,88,LAC,109
201012170NOH,2010-12-17T20:00:00Z,2010-12-17,8:00pm,NOH,100,UTA,71
201012170OKC,2010-12-17T20:00:00Z,2010-12-17,8:00pm,OKC,102,SAC,87
201012170HOU,2010-12-17T20:30:00Z,2010-12-17,8:30pm,HOU,103,MEM,87
201012170DAL,2010-12-17T21:30:00Z,2010-12-17,9:30pm,DAL,106,PHO,91
201012170POR,2010-12-17T22:00:00Z,2010-12-17,10:00pm,POR,107,MIN,102
201012180ORL,2010-12-18T19:00:00Z,2010-12-18,7:00pm,ORL,89,PHI,97
201012180WAS,2010-12-18T19:00:00Z,2010-12-18,7:00pm,WAS,94,MIA,95
201012180CLE,2010-12-18T19:30:00Z,2010-12-18,7:30pm,CLE,109,NYK,102
201012180CHI,2010-12-18T20:00:00Z,2010-12-18,8:00pm,CHI,99,LAC,100
201012180MIL,2010-12-18T20:30:00Z,2010-12-18,8:30pm,MIL,86,UTA,95
201012180SAS,2010-12-18T20:30:00Z,2010-12-18,8:30pm,SAS,112,MEM,106
201012180DEN,2010-12-18T21:00:00Z,2010-12-18,9:00pm,DEN,115,MIN,113
201012180POR,2010-12-18T22:00:00Z,2010-12-18,10:00pm,POR,96,GSW,95
201012190BOS,2010-12-19T13:00:00Z,2010-12-19,1:00pm,BOS,99,IND,88
201012190NJN,2010-12-19T13:00:00Z,2010-12-19,1:00pm,NJN,89,ATL,82
201012190TOR,2010-12-19T13:00:00Z,2010-12-19,1:00pm,TOR,110,LAL,120
201012190DET,2010-12-19T18:00:00Z,2010-12-19,6:00pm,DET,111,NOH,108
201012190SAC,2010-12-19T18:00:00Z,2010-12-19,6:00pm,SAC,93,HOU,102
201012190OKC,2010-12-19T19:00:00Z,2010-12-19,7:00pm,OKC,110,PHO,113
201012200ATL,2010-12-20T19:00:00Z,2010-12-20,7:00pm,ATL,91,ORL,81
201012200CLE,2010-12-20T19:00:00Z,2010-12-20,7:00pm,CLE,90,UTA,101
201012200IND,2010-12-20T19:00:00Z,2010-12-20,7:00pm,IND,94,NOH,93
201012200WAS,2010-12-20T19:00:00Z,2010-12-20,7:00pm,WAS,108,CHA,75
201012200MIA,2010-12-20T19:30:00Z,2010-12-20,7:30pm,MIA,96,DAL,98
201012200SAS,2010-12-20T20:30:00Z,2010-12-20,8:30pm,SAS,118,PHO,110
201012200POR,2010-12-20T22:00:00Z,2010-12-20,10:00pm,POR,106,MIL,80
201012200GSW,2010-12-20T22:30:00Z,2010-12-20,10:30pm,GSW,112,HOU,121
201012200LAC,2010-12-20T22:30:00Z,2010-12-20,10:30pm,LAC,113,MIN,90
201012210CHA,2010-12-21T19:00:00Z,2010-12-21,7:00pm,CHA,81,OKC,99
201012210ORL,2010-12-21T19:00:00Z,2010-12-21,7:00pm,ORL,99,DAL,105
201012210CHI,2010-12-21T20:00:00Z,2010-12-21,8:00pm,CHI,121,PHI,76
201012210MEM,2010-12-21T20:00:00Z,2010-12-21,8:00pm,MEM,94,NJN,101
201012210SAC,2010-12-21T22:00:00Z,2010-12-21,10:00pm,SAC,109,GSW,117
201012210LAL,2010-12-21T22:30:00Z,2010-12-21,10:30pm,LAL,79,MIL,98
201012220ATL,2010-12-22T19:00:00Z,2010-12-22,7:00pm,ATL,98,CLE,84
201012220TOR,2010-12-22T19:00:00Z,2010-12-22,7:00pm,TOR,93,DET,115
201012220WAS,2010-12-22T19:00:00Z,2010-12-22,7:00pm,WAS,80,CHI,87
201012220BOS,2010-12-22T19:30:00Z,2010-12-22,7:30pm,BOS,84,PHI,80
201012220NYK,2010-12-22T19:30:00Z,2010-12-22,7:30pm,NYK,112,OKC,98
201012220MIN,2010-12-22T20:00:00Z,2010-12-22,8:00pm,MIN,107,UTA,112
201012220NOH,2010-12-22T20:00:00Z,2010-12-22,8:00pm,NOH,105,NJN,91
201012220SAS,2010-12-22T20:30:00Z,2010-12-22,8:30pm,SAS,109,DEN,103
201012220LAC,2010-12-22T22:30:00Z,2010-12-22,10:30pm,LAC,92,HOU,97
201012230ORL,2010-12-23T20:00:00Z,2010-12-23,8:00pm,ORL,123,SAS,101
201012230SAC,2010-12-23T22:00:00Z,2010-12-23,10:00pm,SAC,79,MIL,84
201012230PHO,2010-12-23T22:30:00Z,2010-12-23,10:30pm,PHO,83,MIA,95
201012250NYK,2010-12-25T12:00:00Z,2010-12-25,12:00pm,NYK,103,CHI,95
201012250ORL,2010-12-25T14:30:00Z,2010-12-25,2:30pm,ORL,86,BOS,78
201012250LAL,2010-12-25T17:00:00Z,2010-12-25,5:00pm,LAL,80,MIA,96
201012250OKC,2010-12-25T20:00:00Z,2010-12-25,8:00pm,OKC,114,DEN,106
201012250GSW,2010-12-25T22:30:00Z,2010-12-25,10:30pm,GSW,109,POR,102
201012260LAC,2010-12-26T15:00:00Z,2010-12-26,3:00pm,LAC,108,PHO,103
201012260CLE,2010-12-26T18:00:00Z,2010-12-26,6:00pm,CLE,97,MIN,98
201012260DET,2010-12-26T18:00:00Z,2010-12-26,6:00pm,DET,92,CHI,95
201012260IND,2010-12-26T19:00:00Z,2010-12-26,7:00pm,IND,90,MEM,104
201012260NOH,2010-12-26T19:00:00Z,2010-12-26,7:00pm,NOH,93,ATL,86
201012260SAS,2010-12-26T19:00:00Z,2010-12-26,7:00pm,SAS,94,WAS,80
201012260DEN,2010-12-26T20:00:00Z,2010-12-26,8:00pm,DEN,89,PHI,95
201012270CHA,2010-12-27T19:00:00Z,2010-12-27,7:00pm,CHA,105,DET,100
201012270NJN,2010-12-27T19:00:00Z,2010-12-27,7:00pm,NJN,88,ORL,104
201012270MEM,2010-12-27T20:00:00Z,2010-12-27,8:00pm,MEM,96,TOR,85
201012270MIL,2010-12-27T20:00:00Z,2010-12-27,8:00pm,MIL,80,ATL,95
201012270MIN,2010-12-27T20:00:00Z,2010-12-27,8:00pm,MIN,113,NOH,98
201012270OKC,2010-12-27T20:00:00Z,2010-12-27,8:00pm,OKC,93,DAL,103
201012270HOU,2010-12-27T20:30:00Z,2010-12-27,8:30pm,HOU,100,WAS,93
201012270UTA,2010-12-27T21:00:00Z,2010-12-27,9:00pm,UTA,91,POR,96
201012270SAC,2010-12-27T22:00:00Z,2010-12-27,10:00pm,SAC,99,LAC,100
201012270GSW,2010-12-27T22:30:00Z,2010-12-27,10:30pm,GSW,110,PHI,95
201012280CLE,2010-12-28T19:00:00Z,2010-12-28,7:00pm,CLE,95,ORL,110
201012280IND,2010-12-28T19:00:00Z,2010-12-28,7:00pm,IND,83,BOS,95
201012280MIA,2010-12-28T19:30:00Z,2010-12-28,7:30pm,MIA,106,NYK,98
201012280CHI,2010-12-28T20:00:00Z,2010-12-28,8:00pm,CHI,90,MIL,77
201012280DAL,2010-12-28T20:30:00Z,2010-12-28,8:30pm,DAL,76,TOR,84
201012280SAS,2010-12-28T20:30:00Z,2010-12-28,8:30pm,SAS,97,LAL,82
201012280DEN,2010-12-28T21:00:00Z,2010-12-28,9:00pm,DEN,95,POR,77
201012290ATL,2010-12-29T19:00:00Z,2010-12-29,7:00pm,ATL,103,GSW,93
201012290CHA,2010-12-29T19:00:00Z,2010-12-29,7:00pm,CHA,101,CLE,92
201012290WAS,2010-12-29T19:00:00Z,2010-12-29,7:00pm,WAS,104,IND,90
201012290DET,2010-12-29T19:30:00Z,2010-12-29,7:30pm,DET,104,BOS,92
201012290MIN,2010-12-29T20:00:00Z,2010-12-29,8:00pm,MIN,113,DEN,119
201012290NOH,2010-12-29T20:00:00Z,2010-12-29,8:00pm,NOH,88,LAL,103
201012290OKC,2010-12-29T20:00:00Z,2010-12-29,8:00pm,OKC,114,NJN,93
201012290HOU,2010-12-29T20:30:00Z,2010-12-29,8:30pm,HOU,119,MIA,125
201012290PHO,2010-12-29T21:00:00Z,2010-12-29,9:00pm,PHO,110,PHI,123
201012290SAC,2010-12-29T22:00:00Z,2010-12-29,10:00pm,SAC,100,MEM,98
201012290LAC,2010-12-29T22:30:00Z,2010-12-29,10:30pm,LAC,95,UTA,103
201012300ORL,2010-12-30T19:00:00Z,2010-12-30,7:00pm,ORL,112,NYK,103
201012300DAL,2010-12-30T21:30:00Z,2010-12-30,9:30pm,DAL,93,SAS,99
201012300POR,2010-12-30T22:00:00Z,2010-12-30,10:00pm,POR,100,UTA,89
201012310BOS,2010-12-31T15:00:00Z,2010-12-31,3:00pm,BOS,81,NOH,83
201012310CHA,2010-12-31T15:00:00Z,2010-12-31,3:00pm,CHA,95,GSW,96
201012310CHI,2010-12-31T15:00:00Z,2010-12-31,3:00pm,CHI,90,NJN,81
201012310IND,2010-12-31T15:00:00Z,2010-12-31,3:00pm,IND,95,WAS,86
201012310HOU,2010-12-31T19:00:00Z,2010-12-31,7:00pm,HOU,114,TOR,105
201012310OKC,2010-12-31T20:00:00Z,2010-12-31,8:00pm,OKC,103,ATL,94
201012310PHO,2010-12-31T21:00:00Z,2010-12-31,9:00pm,PHO,92,DET,75
201012310LAL,2010-12-31T22:30:00Z,2010-12-31,10:30pm,LAL,102,PHI,98
201101010CHI,2011-01-01T19:00:00Z,2011-01-01,7:00pm,CHI,100,CLE,91
201101010WAS,2011-01-01T19:00:00Z,2011-01-01,7:00pm,WAS,81,NOH,92
201101010MIA,2011-01-01T19:30:00Z,2011-01-01,7:30pm,MIA,114,GSW,107
201101010MIN,2011-01-01T20:00:00Z,2011-01-01,8:00pm,MIN,103,NJN,88
201101010SAS,2011-01-01T20:30:00Z,2011-01-01,8:30pm,SAS,101,OKC,74
201101010DEN,2011-01-01T21:00:00Z,2011-01-01,9:00pm,DEN,104,SAC,86
201101010MIL,2011-01-01T21:00:00Z,2011-01-01,9:00pm,MIL,99,DAL,87
201101010UTA,2011-01-01T21:00:00Z,2011-01-01,9:00pm,UTA,98,MEM,92
201101020NYK,2011-01-02T13:00:00Z,2011-01-02,1:00pm,NYK,98,IND,92
201101020LAC,2011-01-02T15:30:00Z,2011-01-02,3:30pm,LAC,98,ATL,107
201101020TOR,2011-01-02T18:00:00Z,2011-01-02,6:00pm,TOR,79,BOS,93
201101020CLE,2011-01-02T19:00:00Z,2011-01-02,7:00pm,CLE,95,DAL,104
201101020POR,2011-01-02T21:00:00Z,2011-01-02,9:00pm,POR,100,HOU,85
201101020SAC,2011-01-02T21:00:00Z,2011-01-02,9:00pm,SAC,94,PHO,89
201101020LAL,2011-01-02T21:30:00Z,2011-01-02,9:30pm,LAL,85,MEM,104
201101030CHA,2011-01-03T19:00:00Z,2011-01-03,7:00pm,CHA,82,MIA,96
201101030ORL,2011-01-03T19:00:00Z,2011-01-03,7:00pm,ORL,110,GSW,90
201101030BOS,2011-01-03T19:30:00Z,2011-01-03,7:30pm,BOS,96,MIN,93
201101030NOH,2011-01-03T20:00:00Z,2011-01-03,8:00pm,NOH,84,PHI,77
201101030DEN,2011-01-03T21:00:00Z,2011-01-03,9:00pm,DEN,113,HOU,106
201101030UTA,2011-01-03T21:00:00Z,2011-01-03,9:00pm,UTA,102,DET,97
201101040MIA,2011-01-04T19:30:00Z,2011-01-04,7:30pm,MIA,101,MIL,89
201101040NYK,2011-01-04T19:30:00Z,2011-01-04,7:30pm,NYK,128,SAS,115
201101040CHI,2011-01-04T20:00:00Z,2011-01-04,8:00pm,CHI,111,TOR,91
201101040MEM,2011-01-04T20:00:00Z,2011-01-04,8:00pm,MEM,110,OKC,105
201101040DAL,2011-01-04T20:30:00Z,2011-01-04,8:30pm,DAL,84,POR,81
201101040SAC,2011-01-04T22:00:00Z,2011-01-04,10:00pm,SAC,102,ATL,108
201101040LAL,2011-01-04T22:30:00Z,2011-01-04,10:30pm,LAL,108,DET,83
201101050CLE,2011-01-05T19:00:00Z,2011-01-05,7:00pm,CLE,105,TOR,120
201101050NJN,2011-01-05T19:00:00Z,2011-01-05,7:00pm,NJN,96,CHI,94
201101050ORL,2011-01-05T19:00:00Z,2011-01-05,7:00pm,ORL,97,MIL,87
201101050PHI,2011-01-05T19:00:00Z,2011-01-05,7:00pm,PHI,109,WAS,97
201101050BOS,2011-01-05T19:30:00Z,2011-01-05,7:30pm,BOS,105,SAS,103
201101050MIN,2011-01-05T20:00:00Z,2011-01-05,8:00pm,MIN,105,CHA,108
201101050NOH,2011-01-05T20:00:00Z,2011-01-05,8:00pm,NOH,103,GSW,110
201101050HOU,2011-01-05T20:30:00Z,2011-01-05,8:30pm,HOU,100,POR,103
201101050UTA,2011-01-05T21:00:00Z,2011-01-05,9:00pm,UTA,87,ATL,110
201101050LAC,2011-01-05T22:30:00Z,2011-01-05,10:30pm,LAC,106,DEN,93
201101050PHO,2011-01-05T22:30:00Z,2011-01-05,10:30pm,PHO,95,LAL,99
201101060DAL,2011-01-06T20:00:00Z,2011-01-06,8:00pm,DAL,95,OKC,99
201101060SAC,2011-01-06T22:30:00Z,2011-01-06,10:30pm,SAC,122,DEN,102
201101070IND,2011-01-07T19:00:00Z,2011-01-07,7:00pm,IND,87,SAS,90
201101070PHI,2011-01-07T19:00:00Z,2011-01-07,7:00pm,PHI,105,CHI,99
201101070WAS,2011-01-07T19:00:00Z,2011-01-07,7:00pm,WAS,97,NJN,77
201101070BOS,2011-01-07T19:30:00Z,2011-01-07,7:30pm,BOS,122,TOR,102
201101070MEM,2011-01-07T20:00:00Z,2011-01-07,8:00pm,MEM,110,UTA,99
201101070MIN,2011-01-07T20:00:00Z,2011-01-07,8:00pm,MIN,98,POR,108
201101070ORL,2011-01-07T20:00:00Z,2011-01-07,8:00pm,ORL,110,HOU,95
201101070MIL,2011-01-07T20:30:00Z,2011-01-07,8:30pm,MIL,95,MIA,101
201101070GSW,2011-01-07T22:30:00Z,2011-01-07,10:30pm,GSW,116,CLE,98
201101070LAL,2011-01-07T22:30:00Z,2011-01-07,10:30pm,LAL,101,NOH,97
201101070PHO,2011-01-07T22:30:00Z,2011-01-07,10:30pm,PHO,96,NYK,121
201101080ATL,2011-01-08T19:00:00Z,2011-01-08,7:00pm,ATL,108,IND,93
201101080CHA,2011-01-08T19:00:00Z,2011-01-08,7:00pm,CHA,104,WAS,89
201101080NJN,2011-01-08T19:00:00Z,2011-01-08,7:00pm,NJN,92,MIL,115
201101080DET,2011-01-08T19:30:00Z,2011-01-08,7:30pm,DET,112,PHI,109
201101080CHI,2011-01-08T20:00:00Z,2011-01-08,8:00pm,CHI,90,BOS,79
201101080OKC,2011-01-08T20:00:00Z,2011-01-08,8:00pm,OKC,109,MEM,100
201101080DAL,2011-01-08T20:30:00Z,2011-01-08,8:30pm,DAL,107,ORL,117
201101080HOU,2011-01-08T20:30:00Z,2011-01-08,8:30pm,HOU,99,UTA,103
201101090TOR,2011-01-09T13:00:00Z,2011-01-09,1:00pm,TOR,118,SAC,112
201101090LAC,2011-01-09T15:30:00Z,2011-01-09,3:30pm,LAC,105,GSW,91
201101090SAS,2011-01-09T19:00:00Z,2011-01-09,7:00pm,SAS,94,MIN,91
201101090PHO,2011-01-09T20:00:00Z,2011-01-09,8:00pm,PHO,108,CLE,100
201101090DEN,2011-01-09T21:00:00Z,2011-01-09,9:00pm,DEN,87,NOH,96
201101090POR,2011-01-09T21:00:00Z,2011-01-09,9:00pm,POR,100,MIA,107
201101090LAL,2011-01-09T21:30:00Z,2011-01-09,9:30pm,LAL,109,NYK,87
201101100CHA,2011-01-10T19:00:00Z,2011-01-10,7:00pm,CHA,96,MEM,82
201101100BOS,2011-01-10T19:30:00Z,2011-01-10,7:30pm,BOS,102,HOU,108
201101100CHI,2011-01-10T20:00:00Z,2011-01-10,8:00pm,CHI,95,DET,82
201101110PHI,2011-01-11T19:00:00Z,2011-01-11,7:00pm,PHI,103,IND,111
201101110WAS,2011-01-11T19:00:00Z,2011-01-11,7:00pm,WAS,136,SAC,133
201101110MIN,2011-01-11T20:00:00Z,2011-01-11,8:00pm,MIN,96,SAS,107
201101110DEN,2011-01-11T21:00:00Z,2011-01-11,9:00pm,DEN,132,PHO,98
201101110POR,2011-01-11T22:00:00Z,2011-01-11,10:00pm,POR,86,NYK,100
201101110LAL,2011-01-11T22:30:00Z,2011-01-11,10:30pm,LAL,112,CLE,57
201101120CHA,2011-01-12T19:00:00Z,2011-01-12,7:00pm,CHA,96,CHI,91
201101120IND,2011-01-12T19:00:00Z,2011-01-12,7:00pm,IND,102,DAL,89
201101120TOR,2011-01-12T19:00:00Z,2011-01-12,7:00pm,TOR,101,ATL,104
201101120BOS,2011-01-12T19:30:00Z,2011-01-12,7:30pm,BOS,119,SAC,95
201101120DET,2011-01-12T19:30:00Z,2011-01-12,7:30pm,DET,99,MEM,107
201101120MIL,2011-01-12T20:00:00Z,2011-01-12,8:00pm,MIL,84,SAS,91
201101120NOH,2011-01-12T20:00:00Z,2011-01-12,8:00pm,NOH,92,ORL,89
201101120HOU,2011-01-12T20:30:00Z,2011-01-12,8:30pm,HOU,112,OKC,118
201101120PHO,2011-01-12T21:00:00Z,2011-01-12,9:00pm,PHO,118,NJN,109
201101120UTA,2011-01-12T21:00:00Z,2011-01-12,9:00pm,UTA,131,NYK,125
201101120GSW,2011-01-12T22:30:00Z,2011-01-12,10:30pm,GSW,110,LAL,115
201101120LAC,2011-01-12T22:30:00Z,2011-01-12,10:30pm,LAC,111,MIA,105
201101130MIN,2011-01-13T20:00:00Z,2011-01-13,8:00pm,MIN,109,WAS,97
201101130OKC,2011-01-13T20:00:00Z,2011-01-13,8:00pm,OKC,125,ORL,124
201101130DEN,2011-01-13T22:30:00Z,2011-01-13,10:30pm,DEN,130,MIA,102
201101140IND,2011-01-14T19:00:00Z,2011-01-14,7:00pm,IND,86,CHI,99
201101140PHI,2011-01-14T19:00:00Z,2011-01-14,7:00pm,PHI,95,MIL,94
201101140TOR,2011-01-14T19:00:00Z,2011-01-14,7:00pm,TOR,95,DET,101
201101140BOS,2011-01-14T19:30:00Z,2011-01-14,7:30pm,BOS,99,CHA,94
201101140NYK,2011-01-14T19:30:00Z,2011-01-14,7:30pm,NYK,83,SAC,93
201101140SAS,2011-01-14T20:00:00Z,2011-01-14,8:00pm,SAS,101,DAL,89
201101140HOU,2011-01-14T20:30:00Z,2011-01-14,8:30pm,HOU,105,NOH,110
201101140UTA,2011-01-14T21:00:00Z,2011-01-14,9:00pm,UTA,121,CLE,99
201101140GSW,2011-01-14T22:30:00Z,2011-01-14,10:30pm,GSW,122,LAC,112
201101140LAL,2011-01-14T22:30:00Z,2011-01-14,10:30pm,LAL,100,NJN,88
201101140PHO,2011-01-14T22:30:00Z,2011-01-14,10:30pm,PHO,115,POR,111
201101150ATL,2011-01-15T19:00:00Z,2011-01-15,7:00pm,ATL,106,HOU,112
201101150CHA,2011-01-15T19:00:00Z,2011-01-15,7:00pm,CHA,81,NOH,88
201101150WAS,2011-01-15T19:00:00Z,2011-01-15,7:00pm,WAS,98,TOR,95
201101150DET,2011-01-15T19:30:00Z,2011-01-15,7:30pm,DET,110,SAC,106
201101150CHI,2011-01-15T20:00:00Z,2011-01-15,8:00pm,CHI,99,MIA,96
201101150MEM,2011-01-15T20:00:00Z,2011-01-15,8:00pm,MEM,89,DAL,70
201101150MIN,2011-01-15T20:00:00Z,2011-01-15,8:00pm,MIN,99,ORL,108
201101150DEN,2011-01-15T21:00:00Z,2011-01-15,9:00pm,DEN,127,CLE,99
201101150POR,2011-01-15T22:00:00Z,2011-01-15,10:00pm,POR,96,NJN,89
201101160LAC,2011-01-16T15:30:00Z,2011-01-16,3:30pm,LAC,99,LAL,92
201101160SAS,2011-01-16T21:00:00Z,2011-01-16,9:00pm,SAS,110,DEN,97
201101170MEM,2011-01-17T13:00:00Z,2011-01-17,1:00pm,MEM,84,CHI,96
